original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,genre_names,release_year
Smile,Smile,en,2022-09-23,1863.628,114.0,6.8,17000000.0,45000000.0,115.0,"Horror, Mystery, Thriller",2022
The Black Phone,The Black Phone,en,2022-06-22,1071.398,2736.0,7.9,18800000.0,161000000.0,103.0,"Horror, Thriller",2022
Jeepers Creepers: Reborn,Jeepers Creepers: Reborn,en,2022-09-15,821.605,125.0,5.8,20000000.0,2892594.0,88.0,"Horror, Mystery, Thriller",2022
Nope,Nope,en,2022-07-20,733.112,1684.0,7.0,68000000.0,170800000.0,130.0,"Horror, Mystery, Science Fiction, Thriller",2022
X,X,en,2022-03-17,543.67,1035.0,6.8,10000000.0,14257609.0,106.0,"Horror, Mystery, Thriller",2022
Dahmer,Dahmer,en,2002-06-21,378.39,220.0,5.2,250000.0,144008.0,101.0,"Drama, Horror",2002
Halloween Kills,Halloween Kills,en,2021-10-14,315.027,1941.0,6.7,20000000.0,131647155.0,105.0,"Horror, Thriller",2021
Scream,Scream,en,2022-01-12,291.196,1732.0,6.7,24000000.0,140000000.0,114.0,"Horror, Mystery, Thriller",2022
Orphan,Orphan,en,2009-07-24,265.858,4403.0,7.0,20000000.0,77912251.0,123.0,"Horror, Mystery, Thriller",2009
Jeepers Creepers 3,Jeepers Creepers 3,en,2017-09-26,246.189,692.0,4.9,6200000.0,3600000.0,100.0,"Horror, Mystery, Thriller",2017
The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,en,2021-05-25,246.13,4689.0,7.6,39000000.0,201000000.0,111.0,"Horror, Mystery, Thriller",2021
Resident Evil: Welcome to Raccoon City,Resident Evil: Welcome to Raccoon City,en,2021-11-24,245.332,1831.0,6.1,40000000.0,38600612.0,107.0,"Action, Horror, Science Fiction",2021
It Chapter Two,It Chapter Two,en,2019-09-04,230.451,7221.0,6.9,79000000.0,473122525.0,170.0,"Fantasy, Horror",2019
The Unholy,The Unholy,en,2021-03-31,207.113,1737.0,6.7,10000000.0,30833138.0,99.0,"Horror, Mystery",2021
The Forever Purge,The Forever Purge,en,2021-06-30,198.269,1904.0,7.2,18000000.0,76994245.0,103.0,"Action, Horror, Thriller",2021
Don't Breathe 2,Don't Breathe 2,en,2021-08-12,196.003,1847.0,7.3,10000000.0,45000000.0,98.0,"Horror, Thriller",2021
Jeepers Creepers,Jeepers Creepers,en,2001-07-01,195.983,2395.0,6.4,10000000.0,59217789.0,90.0,"Horror, Thriller",2001
The Conjuring,The Conjuring,en,2013-07-18,173.527,9735.0,7.5,13000000.0,319494638.0,112.0,"Horror, Thriller",2013
Jeepers Creepers 2,Jeepers Creepers 2,en,2003-08-08,169.063,1287.0,6.1,17000000.0,63102666.0,104.0,Horror,2003
The Invitation,The Invitation,en,2022-08-24,168.001,176.0,6.3,10000000.0,30000000.0,105.0,"Horror, Thriller",2022
Halloween,Halloween,en,2018-10-18,158.374,3974.0,6.5,10000000.0,253688035.0,106.0,"Horror, Thriller",2018
A Quiet Place Part II,A Quiet Place Part II,en,2021-05-21,153.956,4721.0,7.6,61000000.0,297372261.0,97.0,"Horror, Science Fiction, Thriller",2021
Old,Old,en,2021-07-21,148.823,3080.0,6.5,18000000.0,90112510.0,108.0,"Horror, Mystery, Thriller",2021
Bride of Chucky,Bride of Chucky,en,1998-10-16,139.831,1495.0,6.0,25000000.0,50671850.0,89.0,"Comedy, Horror",1998
The Conjuring 2,The Conjuring 2,en,2016-06-08,137.18,7061.0,7.3,40000000.0,320392818.0,134.0,"Horror, Thriller",2016
World War Z,World War Z,en,2013-06-20,131.399,13440.0,6.8,200000000.0,531865000.0,116.0,"Action, Drama, Horror, Science Fiction, Thriller",2013
The Nun,The Nun,en,2018-09-05,131.032,5393.0,5.8,22000000.0,365550119.0,96.0,"Horror, Mystery, Thriller",2018
A Haunted House 2,A Haunted House 2,en,2014-04-17,125.807,1126.0,6.0,4000000.0,25343661.0,87.0,"Comedy, Horror",2014
Constantine,Constantine,en,2005-02-08,119.677,5863.0,7.0,100000000.0,230884728.0,121.0,"Action, Fantasy, Horror",2005
The Meg,The Meg,en,2018-08-09,116.512,6068.0,6.2,150000000.0,530243742.0,113.0,"Action, Horror, Science Fiction",2018
Cult of Chucky,Cult of Chucky,en,2017-10-23,116.318,959.0,5.8,6500000.0,2200000.0,91.0,"Horror, Thriller",2017
The Addams Family,The Addams Family,en,2019-10-10,116.021,1851.0,6.6,40000000.0,203044905.0,86.0,"Animation, Comedy, Family, Fantasy, Horror",2019
Legion,Legion,en,2010-01-21,110.404,2190.0,5.8,26000000.0,67918658.0,100.0,"Action, Fantasy, Horror",2010
Halloween,Halloween,en,1978-10-24,109.29,4421.0,7.6,325000.0,70274000.0,91.0,"Horror, Thriller",1978
Child's Play,Child's Play,en,1988-11-09,108.342,2335.0,6.6,9000000.0,44196684.0,87.0,Horror,1988
A Haunted House,A Haunted House,en,2013-01-11,108.186,1499.0,5.8,2500000.0,60141683.0,86.0,"Comedy, Horror",2013
The First Purge,The First Purge,en,2018-07-04,108.11,3413.0,6.0,13000000.0,137056262.0,97.0,"Action, Horror, Thriller",2018
It,It,en,2017-09-06,106.786,16900.0,7.2,35000000.0,701842551.0,135.0,"Fantasy, Horror",2017
Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,en,2012-06-20,103.0,2855.0,5.7,69000000.0,116471580.0,94.0,"Action, Fantasy, Horror",2012
Barbarian,Barbarian,en,2022-09-08,102.826,61.0,7.2,10500000.0,30000000.0,103.0,"Horror, Mystery, Thriller",2022
Seed of Chucky,Seed of Chucky,en,2004-11-11,102.731,1252.0,5.4,12000000.0,24829644.0,87.0,"Comedy, Horror",2004
The Exorcist,The Exorcist,en,1973-12-26,101.991,6535.0,7.7,11000000.0,441306145.0,122.0,Horror,1973
Child's Play 2,Child's Play 2,en,1990-11-09,97.858,1434.0,6.2,13000000.0,35763605.0,84.0,"Horror, Thriller",1990
Halloween,Halloween,en,2007-08-31,97.161,1873.0,6.2,15000000.0,80460948.0,109.0,Horror,2007
Titane,Titane,fr,2021-07-14,96.198,903.0,6.5,6600000.0,5115725.0,108.0,"Drama, Horror, Thriller",2021
부산행,Train to Busan,ko,2016-07-20,94.624,5939.0,7.8,8500000.0,87547518.0,118.0,"Action, Horror, Science Fiction, Thriller",2016
Saw,Saw,en,2004-10-01,93.053,7650.0,7.4,1200000.0,103911669.0,103.0,"Crime, Horror, Mystery",2004
The Purge: Election Year,The Purge: Election Year,en,2016-06-29,91.119,4614.0,6.4,10000000.0,118587880.0,105.0,"Action, Horror, Thriller",2016
The Curse of La Llorona,The Curse of La Llorona,en,2019-04-17,90.991,1998.0,5.7,9000000.0,122033739.0,93.0,"Horror, Thriller",2019
Wrong Turn,Wrong Turn,en,2003-05-30,90.04,2127.0,6.3,12600000.0,28650575.0,84.0,"Horror, Thriller",2003
Child's Play 3,Child's Play 3,en,1991-08-30,89.455,1234.0,5.9,13000000.0,20560255.0,90.0,"Horror, Thriller",1991
The Hunt,The Hunt,en,2020-03-11,88.978,2477.0,6.7,14000000.0,42415898.0,90.0,"Action, Horror, Thriller",2020
Annabelle Comes Home,Annabelle Comes Home,en,2019-06-26,88.826,2870.0,6.4,30000000.0,231252591.0,106.0,"Horror, Mystery, Thriller",2019
Malignant,Malignant,en,2021-09-01,88.071,1647.0,6.9,40000000.0,24640084.0,111.0,"Horror, Mystery, Thriller",2021
The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,en,2003-05-21,86.118,2163.0,6.2,9500000.0,107363905.0,98.0,Horror,2003
Split,Split,en,2016-11-15,85.707,15360.0,7.3,9000000.0,278454358.0,117.0,"Horror, Thriller",2016
Hereditary,Hereditary,en,2018-06-07,84.709,6057.0,7.3,10000000.0,80239658.0,128.0,"Horror, Mystery, Thriller",2018
Final Destination,Final Destination,en,2000-03-17,83.626,4585.0,6.6,23000000.0,112880294.0,98.0,Horror,2000
Curse of Chucky,Curse of Chucky,en,2013-10-04,82.858,1280.0,5.9,5000000.0,3800000.0,97.0,"Horror, Thriller",2013
Child's Play,Child's Play,en,2019-06-19,82.168,1608.0,6.0,10000000.0,44902237.0,90.0,Horror,2019
Last Night in Soho,Last Night in Soho,en,2021-10-21,81.785,2031.0,7.5,43000000.0,22957625.0,117.0,"Fantasy, Horror, Mystery, Thriller",2021
The Purge,The Purge,en,2013-05-31,81.585,7386.0,6.3,3000000.0,89328627.0,86.0,"Horror, Science Fiction, Thriller",2013
Annabelle: Creation,Annabelle: Creation,en,2017-08-03,81.021,4859.0,6.6,15000000.0,306515884.0,110.0,"Horror, Mystery, Thriller",2017
El orfanato,The Orphanage,es,2007-05-20,76.355,2442.0,7.2,3400000.0,78638987.0,105.0,"Drama, Horror, Thriller",2007
Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,en,2013-01-17,75.4,6015.0,6.0,50000000.0,226349749.0,88.0,"Action, Fantasy, Horror",2013
The Ring,The Ring,en,2002-10-18,73.898,5208.0,6.6,48000000.0,249348933.0,115.0,"Horror, Mystery",2002
Final Destination 5,Final Destination 5,en,2011-08-12,73.733,2809.0,6.1,47000000.0,157887643.0,92.0,"Horror, Mystery",2011
Alien: Covenant,Alien: Covenant,en,2017-05-09,73.672,7298.0,6.1,97000000.0,240891763.0,122.0,"Horror, Mystery, Science Fiction",2017
Insidious,Insidious,en,2010-09-13,73.643,5689.0,6.9,1500000.0,97009150.0,103.0,"Horror, Thriller",2010
Aliens vs Predator: Requiem,Aliens vs Predator: Requiem,en,2007-12-25,73.039,2334.0,5.1,40000000.0,130290885.0,94.0,"Action, Fantasy, Horror, Science Fiction, Thriller",2007
Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,en,2014-01-01,73.028,1235.0,5.4,5000000.0,86362372.0,84.0,"Horror, Thriller",2014
Goosebumps,Goosebumps,en,2015-08-05,72.726,3302.0,6.3,58000000.0,158162788.0,103.0,"Adventure, Comedy, Horror",2015
Freddy vs. Jason,Freddy vs. Jason,en,2003-08-15,72.488,2084.0,6.0,30000000.0,116643421.0,97.0,Horror,2003
Paranormal Activity,Paranormal Activity,en,2007-09-14,71.944,4309.0,6.0,215000.0,194183034.0,85.0,"Horror, Mystery",2007
The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,en,2006-10-05,69.979,1445.0,6.1,16000000.0,107363905.0,91.0,"Horror, Thriller",2006
The Witch,The Witch,en,2015-01-27,69.655,5790.0,6.9,3500000.0,40423945.0,92.0,"Drama, Fantasy, Horror, Mystery",2015
[REC],[REC],es,2007-11-23,68.845,3576.0,7.2,1500000.0,32511655.0,78.0,"Horror, Mystery",2007
Get Out,Get Out,en,2017-02-24,68.431,14721.0,7.6,4500000.0,255407969.0,104.0,"Horror, Mystery, Thriller",2017
The Ruins,The Ruins,en,2008-04-02,68.279,908.0,5.9,8000000.0,22818256.0,91.0,Horror,2008
Annabelle,Annabelle,en,2014-10-02,68.243,5341.0,5.7,6500000.0,257047661.0,99.0,Horror,2014
Halloween 4: The Return of Michael Myers,Halloween 4: The Return of Michael Myers,en,1988-10-21,68.198,1311.0,6.1,5000000.0,17800000.0,88.0,"Horror, Thriller",1988
Insidious: Chapter 2,Insidious: Chapter 2,en,2013-09-12,68.172,3528.0,6.7,5000000.0,161000000.0,106.0,"Horror, Thriller",2013
Scream,Scream,en,1996-12-20,67.783,5318.0,7.4,14000000.0,173046663.0,112.0,"Crime, Horror, Mystery",1996
The Human Centipede (First Sequence),The Human Centipede (First Sequence),en,2009-04-26,67.63,1772.0,5.2,2011799.0,252207.0,92.0,Horror,2009
Underworld: Awakening,Underworld: Awakening,en,2012-01-19,67.467,3573.0,6.3,70000000.0,160112671.0,88.0,"Action, Fantasy, Horror",2012
Final Destination 3,Final Destination 3,en,2006-02-09,67.459,3174.0,6.1,25000000.0,118890272.0,93.0,"Horror, Mystery",2006
Spiral: From the Book of Saw,Spiral: From the Book of Saw,en,2021-05-12,67.251,1362.0,6.1,20000000.0,40618920.0,93.0,"Crime, Horror, Mystery",2021
Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,en,2015-10-23,66.029,1580.0,6.5,15000000.0,14860766.0,93.0,"Comedy, Horror",2015
Sinister,Sinister,en,2012-03-29,65.319,4563.0,6.8,3000000.0,82515113.0,110.0,"Horror, Mystery, Thriller",2012
Zombieland,Zombieland,en,2009-10-07,65.001,10704.0,7.3,23600000.0,102391540.0,88.0,"Comedy, Horror",2009
Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,en,2018-10-11,64.989,1234.0,6.1,35000000.0,93320380.0,90.0,"Adventure, Comedy, Family, Fantasy, Horror",2018
Final Destination 2,Final Destination 2,en,2003-01-31,64.18,3321.0,6.2,26000000.0,90941129.0,90.0,"Horror, Mystery",2003
Truth or Dare,Truth or Dare,en,2018-04-12,63.521,3562.0,6.0,3500000.0,95330493.0,101.0,"Horror, Thriller",2018
A Quiet Place,A Quiet Place,en,2018-04-03,63.493,12032.0,7.4,17000000.0,340677200.0,91.0,"Drama, Horror, Science Fiction",2018
The Shining,The Shining,en,1980-05-23,63.472,14911.0,8.2,19000000.0,44781695.0,144.0,"Horror, Thriller",1980
Underworld: Blood Wars,Underworld: Blood Wars,en,2016-11-24,63.45,3221.0,5.8,35000000.0,81093313.0,91.0,"Action, Fantasy, Horror, Thriller",2016
Hellraiser,Hellraiser,en,1987-09-11,63.431,1933.0,6.9,1000000.0,14575193.0,93.0,"Fantasy, Horror",1987
House of Wax,House of Wax,en,2005-04-30,63.255,2505.0,5.9,40000000.0,68766121.0,113.0,"Horror, Thriller",2005
반도,Peninsula,ko,2020-07-15,62.868,1971.0,6.8,17000000.0,39657073.0,116.0,"Action, Horror, Thriller",2020
The Hills Have Eyes,The Hills Have Eyes,en,2006-03-10,62.574,2447.0,6.4,15000000.0,69623713.0,107.0,"Horror, Thriller",2006
Candyman,Candyman,en,2021-08-25,62.465,1108.0,6.1,25000000.0,77389310.0,91.0,"Horror, Mystery, Thriller",2021
Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,en,1991-09-05,61.784,1029.0,5.3,11000000.0,34900000.0,89.0,"Horror, Thriller",1991
Friday the 13th,Friday the 13th,en,2009-02-11,61.753,2106.0,5.8,19000000.0,91509154.0,97.0,Horror,2009
The Purge: Anarchy,The Purge: Anarchy,en,2014-07-17,61.71,5695.0,6.7,9000000.0,111928365.0,104.0,"Horror, Thriller",2014
Alien,Alien,en,1979-05-25,60.982,12083.0,8.1,11000000.0,104931801.0,117.0,"Horror, Science Fiction",1979
Escape Room: Tournament of Champions,Escape Room: Tournament of Champions,en,2021-07-01,60.72,1341.0,6.7,15000000.0,44888959.0,88.0,"Horror, Mystery, Thriller",2021
Jennifer's Body,Jennifer's Body,en,2009-09-18,60.685,3104.0,5.8,16000000.0,31556061.0,107.0,"Comedy, Horror",2009
Saw II,Saw II,en,2005-10-28,60.408,4357.0,6.6,4000000.0,147748505.0,89.0,Horror,2005
Megalodon,Megalodon,en,2018-08-10,60.183,223.0,5.7,130178.0,5303.0,90.0,"Action, Horror, Science Fiction, TV Movie",2018
Halloween II,Halloween II,en,2009-08-28,59.789,1120.0,5.4,10000000.0,39421467.0,105.0,Horror,2009
Drag Me to Hell,Drag Me to Hell,en,2009-03-15,59.708,3052.0,6.4,30000000.0,90810892.0,99.0,"Horror, Thriller",2009
Dead Silence,Dead Silence,en,2007-03-16,59.495,1893.0,6.4,20000000.0,22217407.0,89.0,Horror,2007
Saw III,Saw III,en,2006-10-27,59.343,3653.0,6.4,10000000.0,164874275.0,114.0,"Crime, Horror, Thriller",2006
Friday the 13th,Friday the 13th,en,1980-05-09,58.957,2289.0,6.4,550000.0,59754601.0,95.0,Horror,1980
Midsommar,Midsommar,en,2019-07-03,58.67,5237.0,7.1,9000000.0,47980982.0,147.0,"Drama, Horror, Mystery",2019
Zombieland: Double Tap,Zombieland: Double Tap,en,2019-10-09,58.248,4691.0,7.0,42000000.0,122801777.0,99.0,"Comedy, Horror",2019
Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,en,1989-10-12,58.22,927.0,5.4,3000000.0,11642254.0,97.0,"Horror, Thriller",1989
Blade,Blade,en,1998-08-21,57.899,4965.0,6.7,45000000.0,131183530.0,121.0,"Action, Horror",1998
I Spit on Your Grave,I Spit on Your Grave,en,2010-06-17,57.811,1836.0,6.5,2000000.0,572809.0,108.0,"Crime, Horror, Thriller",2010
The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,en,1974-10-01,57.809,2525.0,7.3,85000.0,30900000.0,83.0,Horror,1974
The Cabin in the Woods,The Cabin in the Woods,en,2012-04-12,57.429,6741.0,6.6,30000000.0,71041255.0,95.0,"Fantasy, Horror",2012
The Thing,The Thing,en,1982-06-25,56.545,5566.0,8.0,15000000.0,19629760.0,109.0,"Horror, Mystery, Science Fiction",1982
Insidious: The Last Key,Insidious: The Last Key,en,2018-01-03,56.103,2313.0,6.2,10000000.0,167184112.0,103.0,"Horror, Mystery, Thriller",2018
Paranormal Activity 3,Paranormal Activity 3,en,2011-10-19,55.508,1878.0,5.9,5000000.0,207039844.0,94.0,"Horror, Mystery",2011
Saw IV,Saw IV,en,2007-10-25,54.942,3038.0,6.2,10000000.0,139352633.0,96.0,"Crime, Horror, Thriller",2007
Annihilation,Annihilation,en,2018-02-22,53.42,7378.0,6.4,40000000.0,43070915.0,115.0,"Horror, Science Fiction",2018
The New Mutants,The New Mutants,en,2020-08-26,53.323,2819.0,6.2,67000000.0,49169594.0,94.0,"Action, Horror, Mystery, Science Fiction",2020
The Hills Have Eyes 2,The Hills Have Eyes 2,en,2007-03-22,53.301,1175.0,5.5,15000000.0,37697773.0,89.0,"Horror, Thriller",2007
28 Weeks Later,28 Weeks Later,en,2007-04-26,53.104,3514.0,6.6,15000000.0,65048678.0,100.0,"Horror, Science Fiction, Thriller",2007
Don't Breathe,Don't Breathe,en,2016-06-08,53.069,6387.0,7.0,9900000.0,159047649.0,89.0,"Horror, Thriller",2016
The Final Destination,The Final Destination,en,2009-08-26,53.023,2670.0,5.6,40000000.0,186167139.0,82.0,"Horror, Mystery",2009
Knock Knock,Knock Knock,en,2015-06-26,52.877,2621.0,5.3,2500000.0,6341684.0,99.0,"Drama, Horror, Thriller",2015
The Exorcism of Emily Rose,The Exorcism of Emily Rose,en,2005-09-09,52.675,2333.0,6.5,19000000.0,145166804.0,122.0,"Crime, Drama, Horror, Thriller",2005
Willy's Wonderland,Willy's Wonderland,en,2021-02-12,52.535,603.0,6.1,5000000.0,431020.0,88.0,"Action, Comedy, Horror",2021
Werewolves Within,Werewolves Within,en,2021-06-25,52.511,345.0,6.1,6500000.0,250811.0,97.0,"Comedy, Horror",2021
Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,en,1995-09-29,52.474,840.0,5.2,5000000.0,15116634.0,88.0,"Horror, Thriller",1995
Thir13en Ghosts,Thir13en Ghosts,en,2001-10-26,52.197,1695.0,6.2,42000000.0,68467960.0,91.0,"Horror, Thriller",2001
[REC] 4: Apocalipsis,[REC]⁴ Apocalypse,es,2014-10-31,51.876,935.0,5.5,3000000.0,4915757.0,95.0,"Horror, Thriller",2014
Jaws,Jaws,en,1975-06-20,51.381,8659.0,7.6,7000000.0,470653000.0,124.0,"Adventure, Horror, Thriller",1975
Scream 2,Scream 2,en,1997-12-12,51.026,3103.0,6.4,24000000.0,172363301.0,120.0,"Horror, Mystery",1997
AVP: Alien vs. Predator,AVP: Alien vs. Predator,en,2004-08-12,50.996,3654.0,5.9,70000000.0,177427090.0,101.0,"Action, Adventure, Horror, Science Fiction",2004
#살아있다,#Alive,ko,2020-06-24,50.907,1365.0,7.3,6300000.0,13416285.0,98.0,"Action, Horror, Thriller",2020
Hostel,Hostel,en,2005-09-17,50.839,3023.0,5.9,4800000.0,81979826.0,94.0,Horror,2005
Sleepy Hollow,Sleepy Hollow,en,1999-11-19,50.681,5700.0,7.2,100000000.0,206071502.0,105.0,"Drama, Fantasy, Horror, Mystery, Thriller",1999
Piranha 3D,Piranha 3D,en,2010-08-20,50.603,1829.0,5.4,24000000.0,83188165.0,88.0,"Comedy, Horror",2010
Van Helsing,Van Helsing,en,2004-05-05,50.495,4987.0,6.3,160000000.0,300257475.0,132.0,"Action, Adventure, Horror",2004
Stan Helsing,Stan Helsing,en,2009-10-27,50.368,386.0,4.2,365000.0,1400000.0,90.0,"Comedy, Horror",2009
パラノーマル・アクティビティ 第2章 TOKYO NIGHT,Paranormal Activity: Tokyo Night,ja,2010-11-20,50.297,360.0,6.0,1350000.0,4160000.0,91.0,"Horror, Thriller",2010
It Follows,It Follows,en,2014-09-24,50.294,5456.0,6.6,2000000.0,14674076.0,101.0,"Horror, Mystery",2014
Halloween II,Halloween II,en,1981-10-30,50.085,1591.0,6.5,2500000.0,25533818.0,92.0,"Horror, Thriller",1981
Evil Dead,Evil Dead,en,2013-04-05,49.982,3758.0,6.5,17000000.0,97542952.0,96.0,Horror,2013
Hostel: Part II,Hostel: Part II,en,2007-06-08,49.793,1645.0,5.8,10200000.0,35728183.0,93.0,Horror,2007
Crawl,Crawl,en,2019-07-11,49.607,2608.0,6.3,13500000.0,89203432.0,88.0,"Action, Horror, Thriller",2019
28 Days Later,28 Days Later,en,2002-10-31,49.268,5557.0,7.2,5000000.0,85720385.0,113.0,"Horror, Science Fiction, Thriller",2002
Ghost Ship,Ghost Ship,en,2002-10-25,49.195,1978.0,5.9,35000000.0,68349884.0,91.0,"Horror, Mystery, Thriller",2002
Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,en,1984-04-13,48.887,1013.0,6.1,2600000.0,32980880.0,91.0,Horror,1984
Insidious: Chapter 3,Insidious: Chapter 3,en,2015-05-28,48.653,2833.0,6.3,10000000.0,104303851.0,97.0,"Drama, Horror, Thriller",2015
Halloween: Resurrection,Halloween: Resurrection,en,2002-07-01,47.79,1000.0,4.7,13000000.0,37664855.0,89.0,"Horror, Thriller",2002
The Ring Two,The Ring Two,en,2005-03-17,47.482,1935.0,5.7,50000000.0,161451538.0,110.0,"Drama, Horror, Thriller",2005
Saw 3D,Saw 3D,en,2010-10-21,47.018,2425.0,6.0,20000000.0,136151680.0,90.0,"Crime, Horror",2010
Shaun of the Dead,Shaun of the Dead,en,2004-04-09,46.937,7139.0,7.5,6100000.0,30097092.0,99.0,"Comedy, Horror",2004
Carrie,Carrie,en,1976-11-03,46.915,3055.0,7.3,1800000.0,33800000.0,98.0,"Horror, Thriller",1976
The Ritual,The Ritual,en,2017-10-11,46.777,2397.0,6.2,1000000.0,1786396.0,94.0,"Horror, Mystery, Thriller",2017
Vivarium,Vivarium,en,2019-09-07,46.777,1466.0,6.0,4000000.0,427399.0,97.0,"Horror, Mystery, Science Fiction",2019
The Blair Witch Project,The Blair Witch Project,en,1999-07-14,46.286,3901.0,6.3,60000.0,248639099.0,81.0,"Horror, Mystery",1999
The Evil Dead,The Evil Dead,en,1981-09-10,46.079,3093.0,7.3,350000.0,29400000.0,85.0,Horror,1981
Friday the 13th Part 2,Friday the 13th Part 2,en,1981-05-01,45.906,1281.0,6.1,1250000.0,21722776.0,87.0,"Horror, Thriller",1981
A Nightmare on Elm Street,A Nightmare on Elm Street,en,2010-04-30,45.628,2292.0,5.5,35000000.0,115664037.0,95.0,"Horror, Mystery, Thriller",2010
Bram Stoker's Dracula,Bram Stoker's Dracula,en,1992-11-13,45.348,4172.0,7.4,40000000.0,215862692.0,128.0,"Horror, Romance",1992
Ouija,Ouija,en,2014-10-24,45.058,2393.0,5.2,5000000.0,103590271.0,89.0,Horror,2014
The Grudge,The Grudge,en,2004-10-22,44.825,2486.0,5.9,10000000.0,183474602.0,92.0,"Horror, Mystery, Thriller",2004
[REC]³ Génesis,[REC]³ Genesis,es,2012-03-30,44.643,1221.0,5.2,6400000.0,11019975.0,80.0,Horror,2012
Saw V,Saw V,en,2008-10-23,44.561,2815.0,6.2,10800000.0,113864059.0,95.0,"Crime, Horror, Thriller",2008
A Nightmare on Elm Street,A Nightmare on Elm Street,en,1984-11-09,44.489,4150.0,7.3,1800000.0,25685134.0,91.0,Horror,1984
Fright Night,Fright Night,en,1985-08-02,44.473,1059.0,7.0,9000000.0,24922237.0,106.0,"Comedy, Horror",1985
"As Above, So Below","As Above, So Below",en,2014-08-14,44.415,2774.0,6.7,5000000.0,40100000.0,93.0,"Horror, Thriller",2014
Night of the Living Dead,Night of the Living Dead,en,1990-10-19,43.971,686.0,6.8,4200000.0,5835247.0,88.0,"Horror, Thriller",1990
Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,en,2019-08-08,43.866,2208.0,6.5,25000000.0,95438172.0,108.0,"Horror, Thriller",2019
The Wolf of Snow Hollow,The Wolf of Snow Hollow,en,2020-10-23,43.833,265.0,6.2,2000000.0,239828.0,84.0,"Horror, Thriller",2020
Pet Sematary,Pet Sematary,en,1989-04-21,43.608,1748.0,6.6,11500000.0,57469467.0,103.0,"Drama, Horror",1989
Interview with the Vampire,Interview with the Vampire,en,1994-11-11,42.674,4852.0,7.4,60000000.0,223664608.0,123.0,"Drama, Fantasy, Horror",1994
Saw VI,Saw VI,en,2009-10-16,42.6,2559.0,6.3,11000000.0,68234154.0,96.0,"Horror, Mystery",2009
Scream 4,Scream 4,en,2011-04-11,42.342,2801.0,6.4,40000000.0,97231420.0,111.0,"Horror, Mystery",2011
Cursed,Cursed,en,2005-02-25,42.103,577.0,5.4,35000000.0,19294901.0,97.0,"Comedy, Horror",2005
Psycho,Psycho,en,1960-06-22,42.064,8452.0,8.4,806947.0,50000000.0,109.0,"Drama, Horror, Thriller",1960
Dawn of the Dead,Dawn of the Dead,en,2004-03-19,41.981,3254.0,7.0,26000000.0,102278712.0,101.0,"Action, Horror",2004
An American Werewolf in London,An American Werewolf in London,en,1981-08-21,41.806,1887.0,7.4,10000000.0,31973249.0,97.0,"Comedy, Horror",1981
Us,Us,en,2019-03-14,41.601,6169.0,7.0,20000000.0,255105930.0,116.0,"Horror, Mystery, Thriller",2019
Brightburn,Brightburn,en,2019-05-09,41.383,2566.0,6.1,6000000.0,32893421.0,91.0,"Horror, Science Fiction, Thriller",2019
Army of Darkness,Army of Darkness,en,1992-10-31,41.242,2495.0,7.3,11000000.0,21502976.0,81.0,"Comedy, Fantasy, Horror",1992
Martyrs,Martyrs,fr,2008-09-03,41.212,2142.0,7.4,6500000.0,1100000.0,99.0,"Drama, Horror, Thriller",2008
Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,en,1998-08-05,41.178,1302.0,6.0,17000000.0,75000000.0,86.0,"Horror, Thriller",1998
P2,P2,en,2007-11-09,41.167,671.0,6.1,3500000.0,7766240.0,98.0,"Horror, Thriller",2007
The Descent,The Descent,en,2005-07-08,40.383,3123.0,6.9,3500000.0,57130027.0,99.0,"Adventure, Horror",2005
Anaconda,Anaconda,en,1997-04-11,40.311,2075.0,5.1,45000000.0,136885767.0,89.0,"Adventure, Horror, Thriller",1997
Leprechaun,Leprechaun,en,1993-01-08,40.194,600.0,5.6,900000.0,8556940.0,91.0,"Comedy, Horror",1993
Poltergeist,Poltergeist,en,1982-06-04,40.123,2416.0,7.1,10700000.0,122200000.0,114.0,Horror,1982
Tremors,Tremors,en,1990-01-19,40.012,2640.0,6.8,11000000.0,48572000.0,96.0,"Action, Comedy, Horror, Science Fiction",1990
The Amityville Horror,The Amityville Horror,en,2005-04-14,39.997,1862.0,6.1,19000000.0,108047131.0,90.0,Horror,2005
Mama,Mama,en,2013-01-17,39.883,3667.0,6.2,15000000.0,146497771.0,100.0,Horror,2013
