registration_number,postal_code,transaction_value,transaction_date,built_area,latitude,longitude,neighborhood
13236600399.0,08081-230,240156,2022-07-15,180,-23.4918199,-46.4175328,Parque Paulistano
13444600541.0,08111-230,250000,2022-07-13,88,-23.487936,-46.3803439,Itaim Paulista
5802001313.0,03647-000,363000,2022-07-16,95,-23.5278023,-46.5279512,Vila Esperança
11615400663.0,03366-020,300000,2022-07-11,108,-23.5636792,-46.53451949999999,Vila Formosa
23012500330.0,08253-160,580000,2022-07-16,211,-23.545179,-46.4376533,Conjunto Residencial José Bonifácio
15300800030.0,03977-020,290000,2022-07-13,65,-23.6152559,-46.497162,Conjunto Habitacional Marechal Mascarenhas de Morais
8740700852.0,04753-140,530000,2022-07-13,155,-23.6566748,-46.7143417,Jardim Promissao
5904301820.0,03622-020,390000,2022-07-12,96,-23.5199674,-46.5182175,Vila Granada
10156700114.0,05363-020,250970,2022-07-15,75,-23.5751396,-46.742962,Jardim Odete
11435200674.0,08220-620,420000,2022-07-11,84,-23.5313374,-46.44996990000001,Jardim Lideranca
18111600339.0,05886-140,240000,2022-07-13,112,-23.6839475,-46.79529309999999,Jardim Dom José
5302301210.0,03370-040,750000,2022-06-30,96,-23.5699645,-46.5585488,Chácara Mafalda
15500801413.0,03918-010,295000,2022-06-15,65,-23.5901963,-46.5220049,Vila Bancaria
20106800300.0,05569-090,290000,2022-07-14,209,-23.59962,-46.7933579,Jardim Joao XXIII
21402103016.0,02998-060,210000,2022-07-14,118,-23.4420789,-46.72670360000001,Jaraguá
11609500600.0,03437-030,500000,2022-07-21,76,-23.5565144,-46.5274697,Vila Carrão
9509700134.0,04789-120,1100000,2022-07-15,286,-23.7082809,-46.7108378,Interlagos
10146400010.0,05611-010,1550000,2022-07-21,376,-23.5848368,-46.7134901,Jardim Guedala
11344600661.0,03658-001,220000,2022-07-15,56,-23.5260643,-46.5040792,Vila Ré
15423000210.0,03927-050,80000,2022-06-06,29,-23.6039846,-46.4987408,Conjunto Promorar Sapopemba
12312900131.0,05653-050,850000,2022-07-15,186,-23.6011167,-46.718857,Jardim Leonor
10917900420.0,02375-000,459375,2022-07-14,112,-23.4525231,-46.6256705,Vila Irmaos Arnoni
16016600635.0,05376-140,990000,2022-07-12,135,-23.5820798,-46.7658361,Vila Antonio
11014200473.0,03738-060,200000,2022-07-15,83,-23.5066758,-46.5064855,Vila Libanesa
17128000177.0,05639-160,1790000,2022-07-14,252,-23.6078119,-46.74210189999999,Lar São Paulo
15921700771.0,05541-210,430000,2022-07-12,118,-23.5915885,-46.7434703,Jardim das Vertentes
17126706358.0,05634-001,1050000,2022-06-30,100,-23.6073483,-46.73621410000001,Jardim Monte Kemel
19408000144.0,08380-059,165000,2022-07-21,80,-23.5953135,-46.4433606,Jardim Roseli
14043300211.0,08050-460,390000,2022-07-15,160,-23.5132397,-46.46097450000001,Jardim das Camelias
15424400042.0,03928-190,150000,2022-07-14,23,-23.6033898,-46.5040792,Conjunto Habitacional Teotonio Vilela
8123600216.0,05435-001,6462000,2022-07-18,337,-23.5501774,-46.6915121,Sumarezinho
16022801310.0,05367-260,426000,2022-07-14,110,-23.5775741,-46.7546347,Vila Tiradentes
5814300361.0,03514-003,80000,2022-07-19,130,-23.5347832,-46.5206244,Vila Matilde
20103100243.0,05572-120,330000,2022-07-15,66,-23.5984695,-46.7960806,Parque Ipe
6749300413.0,02317-170,825216,2022-06-24,280,-23.4585579,-46.5898177,Jardim Guapira
14608200770.0,03583-000,160000,2022-07-15,88,-23.5546277,-46.4937102,Jardim Brasilia (Zona Leste)
14608200797.0,03583-000,149000,2022-07-15,62,-23.5546277,-46.4937102,Jardim Brasilia (Zona Leste)
19008200383.0,02883-001,200000,2022-07-15,59,-23.4367754,-46.7151678,Vila Nova Parada
18802300479.0,05181-200,285000,2022-07-14,116,-23.4558422,-46.7398506,Jaraguá
5912901173.0,03663-000,260000,2022-07-20,80,-23.5249998,-46.5000941,Vila Ré
7844900326.0,05143-220,550000,2022-07-07,259,-23.4955041,-46.7214097,Jardim Sao Ricardo
19201701194.0,08140-008,360000,2022-07-13,55,-23.5133583,-46.3932189,Jardim Silvia (Zona Leste)
14102500803.0,08225-250,360000,2022-07-08,67,-23.5310466,-46.4608778,Jardim Itapemirim
12109900503.0,04457-080,525000,2022-07-18,95,-23.6893978,-46.67702269999999,Jardim Palmares (Zona Sul)
5021000640.0,04252-000,440000,2022-07-15,96,-23.6130663,-46.5983473,Sacoma
7041200728.0,02340-000,1300000,2022-07-19,208,-23.473835,-46.6139306,Tucuruvi
11512500118.0,08420-410,310000,2022-06-29,62,-23.5439993,-46.42744190000001,Jardim Sao Pedro
10133300624.0,05627-000,1250000,2022-07-20,174,-23.5945865,-46.7337968,Vila Sonia
9302503976.0,04776-000,422000,2022-07-21,103,-23.6780528,-46.7096297,Socorro
6023400183.0,03717-000,120000,2022-07-22,40,-23.5023208,-46.5345648,Jardim Piratininga
23700400290.0,08473-001,175000,2022-07-18,70,-23.5759095,-46.3971203,Guaianases
11310300061.0,03556-070,890000,2022-07-19,118,-23.5389813,-46.5001694,Cidade Patriarca
11102200572.0,03674-000,500000,2022-07-11,120,-23.5174846,-46.4978975,Vila Frugoli
11430700725.0,08295-390,230000,2022-07-22,62,-23.5469419,-46.4580826,Itaquera
7002401173.0,02370-020,1350000,2022-07-20,472,-23.4621733,-46.621945,Tremembé
13327700991.0,08190-085,320000,2022-07-06,80,-23.4815551,-46.3812165,Jardim Celia
13428600915.0,08121-530,242000,2022-07-14,84,-23.5000726,-46.3804382,Jardim Camargo Novo
13307300015.0,08110-650,330000,2022-07-14,96,-23.493903,-46.39713039999999,Vila Alabama
21402105566.0,02998-060,300000,2022-07-08,54,-23.4420789,-46.72670360000001,Jaraguá
6208000998.0,03069-050,432225,2022-07-15,180,-23.5340071,-46.564578,Vila Zilda (Tatuapé)
14727800283.0,08275-590,187230,2022-07-25,110,-23.5684344,-46.4802926,Fazenda Aricanduva
16902700256.0,05752-580,400000,2022-07-19,94,-23.6219541,-46.7489232,Jardim Maria Duarte
9008900076.0,04663-180,1760000,2022-07-15,212,-23.653885,-46.6859071,Jardim Marajoara
9425200211.0,04921-130,70000,2022-07-20,220,-23.694451,-46.75230879999999,Jardim Marquesa
17330400725.0,04458-000,360000,2022-07-20,110,-23.6882386,-46.67164589999999,Jardim Ubirajara (Zona Sul)
13808000472.0,08246-101,255000,2022-07-14,67,-23.5312499,-46.4343494,Parada XV de Novembro
18312101003.0,05782-370,510000,2022-07-15,81,-23.6516019,-46.7687077,Parque Munhoz
11155305761.0,03675-000,315000,2022-07-19,72,-23.5161827,-46.4974377,Jardim Lisboa
11004500237.0,03725-110,400000,2022-07-20,120,-23.49767,-46.5151494,Engenheiro Goulart
8502600583.0,04704-050,2494000,2022-07-20,177,-23.6245544,-46.68974619999999,Jardim das Acacias
18512801106.0,05547-020,300000,2022-07-04,91,-23.5935013,-46.7712788,Jardim Rosa Maria
12512405485.0,05174-000,450000,2022-07-19,102,-23.4783165,-46.7409857,Jardim Regina
18515000031.0,05547-150,200000,2022-07-20,122,-23.5963365,-46.768255,Jardim Rosa Maria
30804900369.0,02855-080,121000,2022-07-19,68,-23.4563255,-46.7005337,Jardim Carombé
11220300933.0,08080-030,230000,2022-07-12,116,-23.490979,-46.431346,Parque Paulistano
11439400821.0,08295-440,240000,2022-07-18,54,-23.5437932,-46.4592845,Itaquera
13112600311.0,03810-100,155000,2022-07-26,77,-23.4868084,-46.4755893,Jardim Matarazzo
13112600222.0,03810-100,300000,2022-07-26,242,-23.4868084,-46.4755893,Jardim Matarazzo
16221601796.0,04812-230,480000,2022-07-21,108,-23.7089865,-46.68683499999999,Jardim Primavera (Zona Sul)
13421500291.0,08120-150,675368,2022-07-20,284,-23.5035743,-46.3961102,Itaim Paulista
11814801919.0,03282-001,231786,2022-07-19,120,-23.592806,-46.5395177,Vila Ema
11522400191.0,08411-280,219834,2022-07-22,70,-23.5532518,-46.4084785,Vila Marilena
10600900192.0,02957-020,300000,2022-07-22,50,-23.4688127,-46.7234534,Vila Mirante
14614000532.0,08280-020,190000,2022-07-22,120,-23.5568729,-46.4822958,Cidade Líder
7007800440.0,02342-150,1100000,2022-07-20,300,-23.4739392,-46.6110718,Tucuruvi
21402500775.0,02998-030,250000,2022-07-20,54,-23.4402036,-46.7245628,Jaraguá
11149200994.0,08062-050,260000,2022-07-27,49,-23.5065637,-46.4719071,Vila Monte Santo
7839900240.0,05128-010,225000,2022-07-21,113,-23.4933893,-46.7379906,Parque Maria Domitila
11412001055.0,08210-010,177608,2022-07-12,74,-23.5439059,-46.4567124,Itaquera
5134600661.0,03211-120,600000,2022-07-22,180,-23.6006265,-46.55601129999999,Sítio da Figueira
16906000585.0,05754-060,320000,2022-07-20,116,-23.6209761,-46.75495249999999,Umarizal
12321600135.0,05657-110,2740000,2022-07-25,354,-23.6204289,-46.7181346,Jardim Vitoria Regia
6843400965.0,02243-020,473134,2022-07-21,162,-23.4901532,-46.60292680000001,Vila Dom Pedro II
14511700566.0,08275-140,416000,2022-07-13,69,-23.5698071,-46.477476,Jardim Nossa Senhora do Carmo
14610800569.0,03534-000,500000,2022-07-22,186,-23.545402,-46.511044,Vila Talarico
15313900233.0,03977-650,320135,2022-07-28,190,-23.6207787,-46.4920682,Fazenda da Juta
10136700054.0,05618-080,1300000,2022-07-13,385,-23.5891068,-46.72548889999999,Vila Inah
5803900710.0,03542-000,606948,2022-07-22,76,-23.5300331,-46.5155099,Vila Guilhermina
11032900041.0,03874-000,443000,2022-07-28,71,-23.5118395,-46.4956583,Vila Rio Branco
14401501283.0,08215-000,290000,2022-07-18,54,-23.5357793,-46.4490686,Itaquera
14409800751.0,08290-430,150000,2022-07-22,46,-23.5547253,-46.4556787,Vila Carmosina
30010800236.0,05679-165,2350000,2022-07-15,269,-23.6040661,-46.701929,Jardim Panorama
11426500423.0,08230-130,268460,2022-07-22,72,-23.5262122,-46.45452299999999,Vila Taquari
4922600124.0,04254-080,265000,2022-07-28,98,-23.6224141,-46.5955981,Vila Conde do Pinhal
16615100621.0,05869-225,350000,2022-07-21,73,-23.6756961,-46.7691621,Jardim Sonia Inga
5803900710.0,03542-000,789116,2022-07-12,76,-23.5300331,-46.5155099,Vila Guilhermina
9009000109.0,04663-120,1180000,2022-07-18,450,-23.653851,-46.6853461,Jardim Marajoara
5801900357.0,03646-050,250000,2022-07-22,58,-23.529311,-46.5295758,Vila Esperança
21402001116.0,02998-060,380000,2022-06-27,71,-23.4420789,-46.72670360000001,Jaraguá
24508800600.0,08470-350,66000,2022-07-22,20,-23.5941865,-46.4052243,Cidade Tiradentes
7023005692.0,02311-290,300000,2022-07-21,40,-23.4704795,-46.6015497,Vila Mazzei
14209800154.0,08220-210,300000,2022-07-29,52,-23.5386106,-46.4729289,Cidade Antônio Estêvão de Carvalho
15921302081.0,05541-020,700000,2022-07-22,205,-23.5891903,-46.74182099999999,Jardim das Vertentes
14717200321.0,03575-020,220000,2022-07-26,70,-23.5583026,-46.50789899999999,Jardim Santa Maria
16711900196.0,05883-100,42000,2022-07-25,30,-23.6746787,-46.7782139,Jardim do Colegio
11647400138.0,03477-000,400000,2022-07-25,124,-23.5670602,-46.5125015,Vila Antonieta
18304300371.0,05794-380,203507,2022-07-25,89,-23.6436394,-46.772533,Jardim Helga
15405400628.0,03983-000,210000,2022-07-25,100,-23.6100195,-46.5072155,Parque Santa Madalena
10134900722.0,05625-020,500000,2022-08-01,100,-23.593126,-46.7295667,Vila Sonia
6814701340.0,02254-010,560000,2022-07-21,111,-23.4813286,-46.5942203,Vila Nivi
18505600338.0,05560-000,225000,2022-07-14,110,-23.5876792,-46.7803512,Jardim Cambara
6410500221.0,02111-000,395000,2022-07-19,58,-23.5173809,-46.5931876,Vila Maria Baixa
6900901018.0,02303-070,490000,2022-07-26,97,-23.4807159,-46.6085568,Tucuruvi
14405900591.0,08290-210,252000,2022-07-19,61,-23.5539925,-46.4499387,Vila Carmosina
11032200481.0,03876-140,550000,2022-07-22,91,-23.5101121,-46.4932526,Vila Rio Branco
5904102011.0,03622-050,86666,2022-08-01,97,-23.5196699,-46.5182175,Vila Granada
12306800498.0,05625-100,480000,2022-07-26,93,-23.6014334,-46.7311777,Jardim Colombo
18312101038.0,05782-370,520000,2022-07-25,83,-23.6516019,-46.7687077,Parque Munhoz
5904102070.0,03622-050,86666,2022-08-01,82,-23.5196699,-46.5182175,Vila Granada
11119201437.0,08062-050,320000,2022-07-26,88,-23.5065637,-46.4719071,Vila Monte Santo
16626200304.0,05859-090,520000,2022-07-22,110,-23.6671197,-46.7676503,Capão Redondo
16303700062.0,04829-060,980000,2022-07-20,344,-23.724457,-46.7089653,Jardim Bela Vista (Zona Sul)
5904301804.0,03622-020,395000,2022-07-26,98,-23.5199674,-46.5182175,Vila Granada
17128500196.0,05639-160,817800,2022-07-28,241,-23.6078119,-46.74210189999999,Lar São Paulo
8136800863.0,05432-070,2200000,2022-07-28,229,-23.554838,-46.6909838,Pinheiros
12001301013.0,04653-170,320000,2022-07-21,54,-23.6621395,-46.6742335,Vila Inglesa
18418200511.0,05894-370,400000,2022-07-25,85,-23.651559,-46.7886683,Jardim Macedonia
5402500037.0,03316-070,1200000,2022-07-29,80,-23.5398091,-46.56097339999999,Tatuapé
16712700514.0,05882-400,360000,2022-06-21,63,-23.6792961,-46.7821659,Jardim Capao Redondo
30002800044.0,05679-070,2350000,2022-07-29,349,-23.6015105,-46.7025792,Jardim Panorama
6611301641.0,02223-160,225000,2022-07-27,81,-23.4813993,-46.5772926,Jardim Brasil (Zona Norte)
13614300608.0,08461-530,17660,2022-08-02,110,-23.5633269,-46.4019225,Jardim Sao Paulo(Zona Leste)
11740400861.0,03918-100,230000,2022-07-28,82,-23.5928052,-46.5213754,Vila Bancaria
6820200935.0,02078-000,440000,2022-07-25,188,-23.5051309,-46.5965021,Vila Leonor
6655800201.0,02152-050,1330000,2022-07-21,320,-23.4994556,-46.5714979,Jardim Guanca
19803300236.0,02306-004,240000,2022-07-29,112,-23.4501821,-46.5990885,Parque Casa de Pedra
18307500760.0,05798-130,1100000,2022-07-12,262,-23.6565268,-46.7674235,Cidade Auxiliadora
11218100361.0,08080-240,200000,2022-07-27,88,-23.488184,-46.4301447,Parque Paulistano
12109200056.0,04457-080,590000,2022-07-22,110,-23.6893978,-46.67702269999999,Jardim Palmares (Zona Sul)
18503300612.0,05567-110,300000,2022-07-29,76,-23.5942532,-46.7873078,Jardim Sao Jorge (Raposo Tavares)
13939700451.0,08031-310,200000,2022-07-27,62,-23.5133864,-46.4222725,Vila Nova Curuca
5108501110.0,03206-010,418000,2022-07-21,93,-23.5984932,-46.561861,Vila Alpina
18503300108.0,05567-110,380000,2022-07-12,72,-23.5942532,-46.7873078,Jardim Sao Jorge (Raposo Tavares)
18311001501.0,05782-400,1184518,2022-07-29,275,-23.6486099,-46.7650903,Parque Munhoz
18420801738.0,05790-310,270000,2022-07-26,61,-23.6460952,-46.7892862,Jardim Leme
10500800404.0,05109-160,430000,2022-07-28,107,-23.5032183,-46.7599161,Vila Piaui
14506100882.0,08280-430,250000,2022-07-28,60,-23.5611123,-46.46801600000001,Cidade Líder
19410400091.0,08380-000,285000,2022-08-03,119,-23.5975847,-46.43517540000001,Jardim Roseli
17126706595.0,05634-001,1630000,2022-06-29,137,-23.6073483,-46.73621410000001,Jardim Monte Kemel
9124800521.0,04383-050,780000,2022-07-25,170,-23.6589456,-46.6597741,Jardim Jabaquara
5915000339.0,03665-000,434280,2022-07-29,63,-23.52788,-46.4966666,Vila Ré
14724100809.0,03570-320,500000,2022-08-03,120,-23.5688757,-46.4869382,Parque Savoy City
5907702559.0,03651-100,410000,2022-07-18,108,-23.52346,-46.5194962,Vila Esperança
5224500966.0,03193-120,600000,2022-07-27,69,-23.5763235,-46.5760158,Vila Libanesa
11043600123.0,03624-020,162000,2022-08-01,99,-23.5151325,-46.5154197,Vila Buenos Aires
12403001261.0,05160-480,151000,2022-07-28,84,-23.4843329,-46.76333510000001,Vila Jaraguá
10301500648.0,05812-000,250000,2022-07-28,100,-23.6563159,-46.73425,Jardim São Luís
18203500276.0,05872-070,50000,2022-07-29,350,-23.6835466,-46.7772449,Parque Cristina
18203500276.0,05872-070,280000,2022-07-29,350,-23.6835466,-46.7772449,Parque Cristina
13818500192.0,08430-450,10000,2022-08-04,129,-23.5293895,-46.4187901,Jardim Etelvina
18312002498.0,05782-470,345000,2022-07-27,81,-23.6503856,-46.7658361,Parque Munhoz
30300901914.0,03378-010,420000,2022-07-29,117,-23.5723943,-46.538981,Chácara Belenzinho
10806000197.0,02672-020,410000,2022-07-28,132,-23.4640596,-46.6664602,Jardim Santa Cruz (Zona Norte)
11344800601.0,03669-040,187800,2022-07-29,135,-23.5291276,-46.4923505,Vila Ré
16036500997.0,05386-320,615000,2022-07-29,149,-23.5631329,-46.7591092,Vila São Silvestre
5104500500.0,03143-080,665000,2022-07-29,105,-23.5919541,-46.5695369,Vila Zelina
18601300579.0,05550-030,375000,2022-07-29,83,-23.5802776,-46.778789,Jardim Gilda Maria
7850500172.0,05101-275,1650000,2022-07-27,314,-23.5010337,-46.72867309999999,City América
17500700600.0,04845-260,146000,2022-07-29,40,-23.7519434,-46.69774839999999,Jardim Reimberg
9035201795.0,04674-225,750000,2022-08-05,181,-23.6635587,-46.6846512,Jardim Taquaral
8627700419.0,04623-071,1070000,2022-07-25,145,-23.6348773,-46.6718921,Brooklin
14728400386.0,03573-030,320000,2022-07-28,69,-23.5572125,-46.5106966,Jardim Santa Maria
11334100801.0,03680-040,300000,2022-07-29,80,-23.5244101,-46.4890429,Burgo Paulista
13808501196.0,08247-025,340000,2022-07-29,111,-23.5343096,-46.4337487,Parada XV de Novembro
12732900892.0,02851-000,300000,2022-07-29,90,-23.4597263,-46.6909954,Jardim Guarani
7849100263.0,05145-200,422000,2022-07-29,66,-23.4963808,-46.7283355,Jardim Iris
6013902641.0,03607-060,137935,2022-07-29,72,-23.5182258,-46.5447111,Vila Sao Geraldo
6733401428.0,02316-110,545000,2022-07-27,128,-23.4637173,-46.5933153,Vila Nova Mazzei
6033100484.0,03712-040,385000,2022-07-20,73,-23.5068001,-46.5308551,Cangaiba
1107800161.0,01249-050,2750000,2022-07-20,345,-23.5496739,-46.6727974,Pacaembu
1301400750.0,05407-000,2500000,2022-08-02,125,-23.5545008,-46.6764191,Pinheiros
18312401023.0,05782-370,630000,2022-08-03,90,-23.6516019,-46.7687077,Parque Munhoz
5929900183.0,03618-050,300000,2022-08-03,122,-23.5155105,-46.5212205,Vila Marieta
17126707397.0,05634-001,2750000,2022-07-27,249,-23.6073483,-46.73621410000001,Jardim Monte Kemel
21402001477.0,02998-060,440000,2022-07-26,71,-23.4420789,-46.72670360000001,Jaraguá
14404203021.0,08290-001,290000,2022-07-27,68,-23.5571792,-46.4490686,Vila Carmosina
17412200053.0,04840-510,286000,2022-07-25,97,-23.7569143,-46.6809465,Conjunto Habitacional Brigadeiro Faria Lima
15600700058.0,03244-040,550000,2022-07-25,165,-23.5993642,-46.53868,Jardim Guairaca
6114804643.0,03641-010,290000,2022-07-27,54,-23.5244791,-46.5377845,Penha de França
9047900091.0,04642-000,7850000,2022-07-20,812,-23.6438734,-46.6875666,Jardim dos Estados
17019605574.0,05713-570,1800000,2022-07-28,473,-23.6247699,-46.7293491,Jardim Ampliacao
4309100732.0,04206-002,340000,2022-08-05,54,-23.5996176,-46.6028305,Ipiranga
11309900298.0,03557-040,375000,2022-07-29,61,-23.5408687,-46.5036115,Jardim Hercilia
6208000998.0,03069-050,561610,2022-07-28,180,-23.5340071,-46.564578,Vila Zilda (Tatuapé)
9530900740.0,04776-002,1250000,2022-07-29,136,-23.6846328,-46.702928,Socorro
15302700033.0,03977-130,280000,2022-07-25,92,-23.6179323,-46.497162,Conjunto Habitacional Marechal Mascarenhas de Morais
23705300073.0,08473-533,190000,2022-07-26,61,-23.5839477,-46.3929188,Conjunto Habitacional Barro Branco II
14813801055.0,03906-050,425000,2022-08-01,82,-23.5816275,-46.51287079999999,Jardim Caguassu
7109801527.0,02471-200,500000,2022-08-08,120,-23.4825623,-46.6534778,Imirim
16031800331.0,05396-170,1080000,2022-07-11,200,-23.5712048,-46.76763649999999,Parque dos Principes
6208000998.0,03069-050,646380,2022-07-27,180,-23.5340071,-46.564578,Vila Zilda (Tatuapé)
24509800361.0,08470-380,71292,2022-08-05,24,-23.5992478,-46.4006945,Cidade Tiradentes
102300933.0,01027-020,550000,2022-08-05,70,-23.5373541,-46.6302627,Centro Histórico de São Paulo
16414000239.0,04929-080,270000,2022-08-02,68,-23.6989504,-46.7626615,Alto da Riviera
10601400525.0,02955-100,500000,2022-07-29,90,-23.4674665,-46.7205035,Vila Mirante
17327200230.0,04474-320,100000,2022-08-03,60,-23.7009771,-46.6419486,Parque Doroteia
9711200325.0,05307-170,500000,2022-08-03,91,-23.5232329,-46.7438388,Jardim Humaita
17902900086.0,04942-060,240000,2022-07-29,70,-23.697002,-46.7753498,Jardim Nakamura
3000309322.0,03065-070,700000,2022-07-28,133,-23.5361877,-46.5787267,Tatuapé
16030100067.0,05396-440,1250000,2022-08-01,323,-23.569131,-46.770674,Parque dos Principes
7610502073.0,02566-010,270000,2022-07-25,70,-23.4842574,-46.6689903,Vila Espanhola
6029908480.0,03613-000,433000,2022-07-29,84,-23.5182561,-46.53386460000001,Vila Santana
15715000377.0,04187-090,375359,2021-03-26,241,-23.6489269,-46.5965021,Vila Liviero
12112300767.0,04468-070,350000,2022-07-26,77,-23.6904199,-46.6658763,Jardim Pedreira
7848800024.0,05119-090,1691987,2022-08-02,540,-23.4934726,-46.7360503,City América
20104500441.0,05571-050,800000,2022-07-29,187,-23.5921279,-46.7975933,Parque Ipe
15227300541.0,08311-270,210000,2022-08-04,60,-23.6247932,-46.470158,Parque Sao Rafael
16036300564.0,05386-330,580000,2022-07-29,168,-23.564831,-46.756464,Rio Pequeno
14707503151.0,03573-170,157175,2022-08-03,72,-23.5605434,-46.5059529,Jardim Santa Maria
7804800444.0,05131-000,360400,2022-08-03,261,-23.5017445,-46.7432172,Vila Mangalot
